WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Estimates Start After
193,AUS,LUR,Australia,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,Units,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2024. Data refer to calendar years Employment type: National definition Primary domestic currency: Australian dollar Data last updated: 04/10/2025,6.133,5.783,7.183,9.967,8.967,8.258,8.117,8.108,7.2,6.133,6.942,9.608,10.742,10.883,9.717,8.483,8.525,8.367,7.692,6.867,6.292,6.775,6.358,5.942,5.383,5.033,4.792,4.375,4.25,5.575,5.208,5.083,5.233,5.658,6.058,6.058,5.717,5.6,5.283,5.175,6.475,5.125,3.708,3.7,4.025,4.329,4.542,4.527,4.492,4.466,4.452,2024
193,AUS,LE,Australia,Employment,"Employment can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. Persons who during a specified brief period such as one week or one day, (a) performed some work for wage or salary in cash or in kind, (b) had a formal attachment to their job but were temporarily not at work during the reference period, (c) performed some work for profit or family gain in cash or in kind, (d) were with an enterprise such as a business, farm or service but who were temporarily not at work during the reference period for any specific reason. [Current International Recommendations on Labour Statistics, 1988 Edition, ILO, Geneva, page 47]",Persons,Millions,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2024. Data refer to calendar years Employment type: National definition Primary domestic currency: Australian dollar Data last updated: 04/10/2025,6.287,6.416,6.418,6.301,6.494,6.701,6.974,7.128,7.391,7.719,7.857,7.666,7.63,7.655,7.898,8.187,8.299,8.363,8.516,8.671,8.9,9.016,9.185,9.392,9.556,9.877,10.123,10.434,10.728,10.804,11.022,11.214,11.351,11.458,11.531,11.758,11.957,12.212,12.532,12.82,12.596,12.978,13.56,14.016,14.371,14.624,14.837,,,,,2024
193,AUS,LP,Australia,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2023 Primary domestic currency: Australian dollar Data last updated: 04/10/2025,14.802,15.039,15.289,15.483,15.677,15.901,16.139,16.395,16.687,16.937,17.17,17.379,17.557,17.719,17.893,18.12,18.33,18.51,18.706,18.919,19.141,19.386,19.605,19.827,20.046,20.312,20.628,21.016,21.476,21.866,22.172,22.522,22.928,23.298,23.64,23.985,24.385,24.759,25.146,25.52,25.631,25.771,26.313,26.951,27.122,27.448,27.777,28.111,28.448,28.789,29.135,2023
193,AUS,GGR,Australia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",National currency,Billions,"Source: Ministry of Finance or Treasury. Treasury Department Latest actual data: 2024 Notes: Social Benefits series comprises social security and welfare spending for which we do not have comparable data prior to 2004 Fiscal assumptions: Fiscal projections are based on data from the Australian Bureau of Statistics, the fiscal year (FY)2025/26 budgets published by the Commonwealth Government and the (FY)2024/25 budgets published by respective state/territory governments, and the IMF staff' Reporting in calendar year: Yes. Data are converted by averaging two FYs. Example: Avg(2009/10, 2010/11)=2010. Start/end months of reporting year: January/December. July/June by authorities, and Jan/Dec by staff GFS Manual used: Government Finance Statistics Manual (GFSM) 2014. ""The IMF has published a revised Government Finance Statistics Manual (GFSM 2014), and the Australian system has been updated to reflect the new international standards. These changes are presented in the Australian System of Government Finance Statistics Basis of recording: Accrual General government includes: Central Government; State Government; Local Government. Other includes Territory governments Valuation of public debt: Current market value Instruments included in gross and net debt: Currency and Deposits; Shares and Other Equity; Loans; Securities Other than Shares Primary domestic currency: Australian dollar Data last updated: 04/10/2025",,,,,,,,,107.705,118.812,125.491,126.061,126.775,133.699,144.647,158.93,174.048,185.241,208.486,235.466,250.661,259.965,274.664,298.528,323.386,349.845,377.594,405.376,419.753,419.791,434.374,466.635,500.272,526.631,546.005,565.239,591.845,631.484,674.643,687.822,704.799,779.673,877.58,950.263,985.035,1020.056,1071.168,1118.061,1166.897,1221.181,1278.539,2024
193,AUS,GGR_NGDP,Australia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,Units,See notes for:  General government revenue (National currency).,,,,,,,,,31.153,30.524,30.243,30.271,29.312,29.412,29.949,31.075,32.089,32.324,34.396,36.885,36.464,35.588,35.107,35.959,36.16,36.283,36.309,35.779,33.978,33.191,31.835,31.783,33.002,33.555,33.83,34.476,34.868,35.059,35.615,34.504,35.711,35.398,35.346,36.257,36.187,36.195,36.365,36.241,36.127,36.122,36.13,2024
193,AUS,GGX,Australia,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",National currency,Billions,"Source: Ministry of Finance or Treasury. Treasury Department Latest actual data: 2024 Notes: Social Benefits series comprises social security and welfare spending for which we do not have comparable data prior to 2004 Fiscal assumptions: Fiscal projections are based on data from the Australian Bureau of Statistics, the fiscal year (FY)2025/26 budgets published by the Commonwealth Government and the (FY)2024/25 budgets published by respective state/territory governments, and the IMF staff' Reporting in calendar year: Yes. Data are converted by averaging two FYs. Example: Avg(2009/10, 2010/11)=2010. Start/end months of reporting year: January/December. July/June by authorities, and Jan/Dec by staff GFS Manual used: Government Finance Statistics Manual (GFSM) 2014. ""The IMF has published a revised Government Finance Statistics Manual (GFSM 2014), and the Australian system has been updated to reflect the new international standards. These changes are presented in the Australian System of Government Finance Statistics Basis of recording: Accrual General government includes: Central Government; State Government; Local Government. Other includes Territory governments Valuation of public debt: Current market value Instruments included in gross and net debt: Currency and Deposits; Shares and Other Equity; Loans; Securities Other than Shares Primary domestic currency: Australian dollar Data last updated: 04/10/2025",,,,,,,,,106.055,115.213,126.452,137.672,147.296,155.185,162.964,172.241,181.945,188.066,209.976,231.216,242.066,260.186,273.158,289.805,311.553,333.388,359.172,388.671,433.35,477.502,504.175,533.086,553.461,570.732,593.105,610.924,632.995,662.429,698.488,775.734,877.149,919.824,931.823,974.439,1043.728,1092.885,1117.522,1158.765,1216.025,1280.417,1348.637,2024
193,AUS,GGX_NGDP,Australia,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,Units,See notes for:  General government total expenditure (National currency).,,,,,,,,,30.675,29.599,30.475,33.059,34.057,34.138,33.742,33.678,33.544,32.817,34.642,36.219,35.213,35.618,34.914,34.908,34.837,34.576,34.537,34.304,35.079,37.754,36.95,36.308,36.511,36.365,36.748,37.262,37.293,36.777,36.874,38.915,44.444,41.761,37.531,37.179,38.343,38.779,37.939,37.561,37.648,37.874,38.111,2024
193,AUS,GGXCNL,Australia,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",National currency,Billions,"Source: Ministry of Finance or Treasury. Treasury Department Latest actual data: 2024 Notes: Social Benefits series comprises social security and welfare spending for which we do not have comparable data prior to 2004 Fiscal assumptions: Fiscal projections are based on data from the Australian Bureau of Statistics, the fiscal year (FY)2025/26 budgets published by the Commonwealth Government and the (FY)2024/25 budgets published by respective state/territory governments, and the IMF staff' Reporting in calendar year: Yes. Data are converted by averaging two FYs. Example: Avg(2009/10, 2010/11)=2010. Start/end months of reporting year: January/December. July/June by authorities, and Jan/Dec by staff GFS Manual used: Government Finance Statistics Manual (GFSM) 2014. ""The IMF has published a revised Government Finance Statistics Manual (GFSM 2014), and the Australian system has been updated to reflect the new international standards. These changes are presented in the Australian System of Government Finance Statistics Basis of recording: Accrual General government includes: Central Government; State Government; Local Government. Other includes Territory governments Valuation of public debt: Current market value Instruments included in gross and net debt: Currency and Deposits; Shares and Other Equity; Loans; Securities Other than Shares Primary domestic currency: Australian dollar Data last updated: 04/10/2025",,,,,,,,,1.65,3.599,-0.961,-11.611,-20.521,-21.487,-18.318,-13.311,-7.897,-2.825,-1.489,4.25,8.596,-0.221,1.507,8.724,11.833,16.457,18.422,16.705,-13.598,-57.711,-69.802,-66.451,-53.189,-44.102,-47.1,-45.685,-41.15,-30.945,-23.845,-87.913,-172.351,-140.151,-54.244,-24.177,-58.693,-72.829,-46.353,-40.704,-49.128,-59.235,-70.098,2024
193,AUS,GGXCNL_NGDP,Australia,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,Units,See notes for:  General government net lending/borrowing (National currency).,,,,,,,,,0.477,0.925,-0.232,-2.788,-4.745,-4.727,-3.793,-2.603,-1.456,-0.493,-0.246,0.666,1.25,-0.03,0.193,1.051,1.323,1.707,1.771,1.474,-1.101,-4.563,-5.116,-4.526,-3.509,-2.81,-2.918,-2.786,-2.424,-1.718,-1.259,-4.41,-8.733,-6.363,-2.185,-0.922,-2.156,-2.584,-1.574,-1.319,-1.521,-1.752,-1.981,2024
193,AUS,GGSB,Australia,General government structural balance,"The structural budget balance refers to the general government cyclically adjusted balance adjusted for nonstructural elements beyond the economic cycle. These include temporary financial sector and asset price movements as well as one-off, or temporary, revenue or expenditure items. The cyclically adjusted balance is the fiscal balance adjusted for the effects of the economic cycle; see, for example, A. Fedelino. A. Ivanova and M. Horton ""Computing Cyclically Adjusted Balances and Automatic Stabilizers"" IMF Technical Guidance Note No. 5, http://www.imf.org/external/pubs/ft/tnm/2009/tnm0905.pdf.",National currency,Billions,"Source: Ministry of Finance or Treasury. Treasury Department Latest actual data: 2024 Notes: Social Benefits series comprises social security and welfare spending for which we do not have comparable data prior to 2004 Fiscal assumptions: Fiscal projections are based on data from the Australian Bureau of Statistics, the fiscal year (FY)2025/26 budgets published by the Commonwealth Government and the (FY)2024/25 budgets published by respective state/territory governments, and the IMF staff' Reporting in calendar year: Yes. Data are converted by averaging two FYs. Example: Avg(2009/10, 2010/11)=2010. Start/end months of reporting year: January/December. July/June by authorities, and Jan/Dec by staff GFS Manual used: Government Finance Statistics Manual (GFSM) 2014. ""The IMF has published a revised Government Finance Statistics Manual (GFSM 2014), and the Australian system has been updated to reflect the new international standards. These changes are presented in the Australian System of Government Finance Statistics Basis of recording: Accrual General government includes: Central Government; State Government; Local Government. Other includes Territory governments Valuation of public debt: Current market value Instruments included in gross and net debt: Currency and Deposits; Shares and Other Equity; Loans; Securities Other than Shares Primary domestic currency: Australian dollar Data last updated: 04/10/2025",,,,,,,,,,,-1.145,-8.532,-16.531,-18.328,-15.45,-10.277,-4.433,0.7,1.108,5.961,9.005,0.964,2.335,8.528,10.744,15.405,16.987,13.043,-16.392,-56.404,-67.048,-64.317,-56.975,-52.102,-53.617,-51.55,-47.399,-37.894,-30.054,-91.738,-170.747,-141.025,-69.43,-46.769,-79.054,-90.2,-63.869,-59.981,-69.845,-81.053,-89.339,2024
